Source_ID,Region,Main,Segment,Type,Status,Length_km,Width_km,Dip_raw,Mmax,Trace_version,Polygon_method_version,Base_r_km,Dip_deg_parsed,Dip_dir_parsed,Hproj_km,Updip_extent_km,Downdip_extent_km,Rule_mode,Dip_class,Area_km2,Overlap_pair_n,Overlap_area_sum_km2,Overlap_area_sum_frac_of_polygon,Trace_covered,Polygon_valid,Polygon_locked
SUM60,Sumatra,Toru Fold Thrust,TFTB #7,R,New,63.0,30.0,45E,7.2,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,21.2132,5.0,26.2132,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,2152.7727,6,544.8429,0.2531,True,True,True
SUM61,Sumatra,Toru Fold Thrust,TFTB #8,R,New,30.0,30.0,45E,6.8,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,21.2132,5.0,26.2132,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,955.7631,5,850.3329,0.8897,True,True,True
SUM62,Sumatra,Toru Fold Thrust,TFTB #9,R,New,26.0,30.0,45E,6.7,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,21.2132,5.0,26.2132,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,896.1545,4,390.1323,0.4353,True,True,True
SUM63,Sumatra,Pidie Fault,Pidie Jaya,SS,Data Updated,23.0,30.0,90,6.5,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,311.9415,0,0.0,0.0,True,True,True
SUM64,Sumatra,Pidie Fault,Panteraja,SS,New,23.0,30.0,90,6.5,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,300.2817,1,58.3603,0.1944,True,True,True
SUM65,Sumatra,Bireun Fault,Bireun,SS,New,30.0,30.0,90,6.6,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,363.3102,0,0.0,0.0,True,True,True
SUM66,Sumatra,Lhokseumawe Fault,Lhokseumawe A,SS,Data Updated,37.0,30.0,90,6.8,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,450.0176,2,1.8227,0.0041,True,True,True
SUM67,Sumatra,Lhokseumawe Fault,Lhokseumawe B,SS,New,25.0,30.0,90,6.5,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,316.4184,1,0.5138,0.0016,True,True,True
SUM68,Sumatra,Lhokseumawe Fault,Lhokseumawe C,SS,New,19.0,30.0,90,6.4,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,266.3853,0,0.0,0.0,True,True,True
SUM69,Sumatra,Langsa Back-Arc Thrust,Langsa 1,R,New,28.0,30.0,45SW,6.7,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,SW,21.2132,5.0,26.2132,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,774.8501,2,64.1286,0.0828,True,True,True
SUM70,Sumatra,Langsa Back-Arc Thrust,Langsa 2,R,New,37.0,30.0,45SW,6.9,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,SW,21.2132,5.0,26.2132,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,1296.8822,5,826.93,0.6376,True,True,True
SUM71,Sumatra,Langsa Back-Arc Thrust,Langsa 3,R,New,22.0,30.0,45SW,6.5,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,SW,21.2132,5.0,26.2132,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,682.1479,5,643.5402,0.9434,True,True,True
SUM72,Sumatra,Langsa Back-Arc Thrust,Langsa 4,R,New,17.0,30.0,45SW,6.3,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,SW,21.2132,5.0,26.2132,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,677.823,2,130.6354,0.1927,True,True,True
SUM73,Sumatra,Langsa Back-Arc Thrust,Langsa 5,R,New,18.0,30.0,45SW,6.4,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,SW,21.2132,5.0,26.2132,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,611.8396,4,469.4622,0.7673,True,True,True
SUM74,Sumatra,Langsa Back-Arc Thrust,Langsa 6,R,New,23.0,30.0,45SW,6.5,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,SW,21.2132,5.0,26.2132,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,835.5395,4,573.7168,0.6866,True,True,True
SUM75,Sumatra,Oreng Fault,Oreng Fault,SS,Data Updated,62.0,20.0,90,6.8,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,741.2913,5,282.698,0.3814,True,True,True
SUM76,Sumatra,Takengon Fault,Lot Tawar-A,SS,Data Updated,20.0,30.0,90,6.4,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,274.1325,4,76.6784,0.2797,True,True,True
SUM77,Sumatra,Takengon Fault,Lot Tawar-B,SS,New,22.0,30.0,90,6.5,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,301.1981,2,94.6899,0.3144,True,True,True
SUM78,Sumatra,Takengon Fault,Lot Tawar-C,SS,New,28.0,30.0,90,6.6,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,384.4845,3,463.7088,1.2061,True,True,True
SUM79,Sumatra,Takengon Fault,Lot Tawar-D,SS,New,30.0,30.0,90,6.6,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,385.7508,4,404.9971,1.0499,True,True,True
SUM80,Sumatra,Takengon Fault,Lot Tawar-E,SS,New,25.0,20.0,90,6.5,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,306.3972,3,250.5528,0.8177,True,True,True
SUM81,Sumatra,Takengon Fault,Peusangan-A,SS,Data Updated,32.0,20.0,90,6.7,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,416.0173,4,160.548,0.3859,True,True,True
SUM82,Sumatra,Takengon Fault,Peusangan-B,SS,New,20.0,20.0,90,6.4,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,267.1601,3,166.3118,0.6225,True,True,True
SUM83,Sumatra,Takengon Fault,Peusangan-C,SS,New,22.0,30.0,90,6.5,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,306.6017,3,466.8099,1.5225,True,True,True
SUM84,Sumatra,Takengon Fault,Celala,SS,New,22.0,20.0,90,6.6,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,293.1094,4,131.8195,0.4497,True,True,True
SUM85,Sumatra,Mentawai Fault,Mentawai,R,Data Updated,609.0,20.0,45W,8.7,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,W,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,14682.85,1,61.834,0.0042,True,True,True
SUM86,Sumatra,Mentawai Fault,Enggano,R,Data Updated,303.0,30.0,45W,8.0,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,W,21.2132,5.0,26.2132,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,9080.2967,1,61.834,0.0068,True,True,True
